fish_ID,date,time,spot,background,stimulus,correct,number_incorrect_pecks,time_detection_seconds,contrast
J,11/01/2017,15:00:00,dark,1dark,47-47-48,0,3,26.04,0.022288655
H,11/02/2017,14:00:00,dark,2bright,63-58-55,0,3,26.31,0.039449742
H,30/10/2017,11:30:00,dark,2bright,58-54-52,1,0,26.35,0.11571537
M,20/10/2017,13:00:00,dark,2bright,58-54-52,1,2,26.4,0.11571537
D,11/07/2017,14:00:00,dark,2bright,58-54-52,1,0,26.53,0.11571537
I,23/10/2017,11:00:00,bright,1dark,51-51-51,0,3,26.65,0.014302192
H,31/10/2017,16:00:00,bright,2bright,68-64-62,0,3,26.82,0.045592225
E,31/10/2017,16:00:00,bright,2bright,68-64-62,0,3,26.84,0.045592225
G,20/10/2017,10:00:00,dark,1dark,47-47-48,0,3,26.87,0.022288655
N,13/11/2017,15:00:00,dark,1dark,47-47-48,0,3,27.06,0.022288655
F,11/08/2017,15:00:00,dark,2bright,63-58-55,0,3,27.34,0.039449742
E,11/03/2017,15:00:00,bright,2bright,70-66-64,0,3,27.41,0.099135488
F,11/10/2017,10:00:00,bright,2bright,68-64-62,0,3,27.68,0.045592225
H,24/10/2017,10:00:00,bright,2bright,70-66-64,1,0,27.72,0.099135488
M,11/06/2017,14:00:00,dark,2bright,63-58-55,0,3,28.04,0.039449742
J,31/10/2017,15:00:00,bright,1dark,51-51-51,0,3,28.18,0.014302192
J,11/10/2017,10:00:00,dark,1dark,45-46-46,1,1,28.31,0.030932475
G,13/11/2017,14:00:00,bright,1dark,55-55-55,1,0,28.41,0.098101105
M,11/07/2017,13:00:00,bright,2bright,75-71-69,1,0,28.44,0.129079105
E,24/10/2017,10:00:00,dark,2bright,60-56-54,0,3,28.47,0.061387824
B,11/01/2017,15:00:00,bright,2bright,70-66-64,1,2,28.5,0.099135488
J,11/01/2017,15:00:00,bright,1dark,51-51-51,0,3,28.72,0.014302192
B,11/01/2017,15:00:00,dark,2bright,60-56-54,1,2,28.78,0.061387824
H,11/03/2017,15:00:00,bright,2bright,70-66-64,0,3,28.79,0.099135488
H,11/07/2017,13:00:00,dark,2bright,58-54-52,0,3,28.87,0.11571537
G,11/02/2017,14:00:00,bright,1dark,53-53-53,1,0,28.97,0.058437472
E,20/10/2017,13:00:00,bright,2bright,70-66-64,0,3,28.97,0.099135488
I,31/10/2017,15:00:00,dark,1dark,45-46-46,0,3,29.07,0.030932475
H,23/10/2017,12:00:00,bright,2bright,66-62-60,0,3,29.09,0.021014427
H,23/10/2017,12:00:00,dark,2bright,60-56-54,1,0,29.16,0.061387824
I,11/06/2017,15:00:00,bright,1dark,51-51-51,0,3,29.31,0.014302192
I,11/02/2017,14:00:00,bright,1dark,53-53-53,1,0,29.43,0.058437472
E,25/10/2017,11:00:00,bright,2bright,70-66-64,1,2,29.62,0.099135488
F,11/07/2017,15:00:00,bright,2bright,70-66-64,1,2,29.78,0.099135488
J,11/06/2017,15:00:00,bright,1dark,51-51-51,0,3,29.9,0.014302192
M,11/01/2017,14:00:00,dark,2bright,58-54-52,1,0,29.91,0.11571537
I,11/06/2017,15:00:00,dark,1dark,47-47-48,0,3,29.97,0.022288655
R,13/11/2017,15:00:00,bright,1dark,53-53-53,0,3,30.31,0.058437472
B,11/06/2017,15:00:00,dark,2bright,63-58-55,1,3,30.34,0.039449742
F,11/01/2017,15:00:00,bright,2bright,70-66-64,0,3,30.44,0.099135488
H,13/11/2017,14:00:00,bright,2bright,66-62-60,0,3,30.45,0.021014427
M,24/10/2017,10:00:00,bright,2bright,66-62-60,0,3,30.53,0.021014427
M,11/01/2017,14:00:00,bright,2bright,70-66-64,0,3,30.53,0.099135488
S,11/02/2017,15:00:00,dark,2bright,60-56-54,1,0,30.59,0.061387824
T,23/10/2017,10:00:00,dark,1dark,45-46-46,0,3,31.09,0.030932475
N,11/06/2017,14:00:00,bright,1dark,51-51-51,0,3,31.4,0.014302192
H,11/01/2017,15:00:00,dark,2bright,60-56-54,1,0,31.47,0.061387824
B,31/10/2017,16:00:00,dark,2bright,58-54-52,1,2,31.78,0.11571537
T,25/10/2017,13:00:00,dark,1dark,45-46-46,1,2,31.84,0.030932475
G,30/10/2017,11:30:00,dark,1dark,47-47-48,0,3,32,0.022288655
G,11/09/2017,15:00:00,dark,1dark,45-46-46,1,2,32.03,0.030932475
M,24/10/2017,10:00:00,bright,2bright,70-66-64,0,3,32.5,0.099135488
I,20/10/2017,10:00:00,dark,1dark,45-45-45,0,3,32.56,0.07566594
B,11/02/2017,14:00:00,bright,2bright,85-75-75,1,2,32.56,0.217397242
T,11/02/2017,15:00:00,bright,1dark,53-53-53,0,3,32.68,0.058437472
J,11/06/2017,15:00:00,dark,1dark,47-47-48,0,3,32.69,0.022288655
H,25/10/2017,11:00:00,bright,2bright,68-64-62,0,3,32.75,0.045592225
I,11/01/2017,15:00:00,dark,1dark,45-46-46,0,3,32.97,0.030932475
C,11/01/2017,16:00:00,dark,1dark,45-46-46,0,3,33.09,0.030932475
I,20/10/2017,10:00:00,dark,1dark,47-47-48,0,3,33.13,0.022288655
C,11/03/2017,15:00:00,bright,1dark,53-53-53,1,0,33.22,0.058437472
C,11/02/2017,15:00:00,bright,1dark,53-53-53,1,0,33.37,0.058437472
G,23/10/2017,10:00:00,bright,1dark,66-58-55,1,0,33.43,0.148335617
H,11/10/2017,10:00:00,bright,2bright,66-62-60,1,1,33.53,0.021014427
R,13/11/2017,15:00:00,bright,1dark,51-51-51,0,3,33.59,0.014302192
M,20/10/2017,10:00:00,bright,2bright,68-64-62,1,0,33.65,0.045592225
H,11/01/2017,15:00:00,bright,2bright,70-66-64,0,3,33.69,0.099135488
I,11/01/2017,15:00:00,bright,1dark,51-51-51,0,3,33.72,0.014302192
N,11/02/2017,15:00:00,dark,1dark,47-47-48,0,3,33.79,0.022288655
S,31/10/2017,15:00:00,dark,2bright,63-58-55,0,3,33.88,0.039449742
B,20/10/2017,13:00:00,bright,2bright,68-64-62,0,3,34.03,0.045592225
F,11/02/2017,14:00:00,dark,2bright,60-56-54,1,2,34.34,0.061387824
I,11/08/2017,14:00:00,bright,1dark,66-58-55,1,2,34.34,0.148335617
O,24/10/2017,10:00:00,dark,2bright,63-58-55,0,3,34.41,0.039449742
F,11/03/2017,14:00:00,dark,2bright,58-54-52,1,2,34.41,0.11571537
O,13/11/2017,15:00:00,bright,2bright,66-62-60,0,3,34.81,0.021014427
E,11/07/2017,13:00:00,bright,2bright,70-66-64,0,3,35,0.099135488
J,11/06/2017,15:00:00,bright,1dark,53-53-53,0,3,35.03,0.058437472
N,11/01/2017,14:00:00,bright,1dark,53-53-53,1,1,35.18,0.058437472
I,20/10/2017,10:00:00,dark,1dark,45-46-46,0,3,35.22,0.030932475
B,25/10/2017,11:00:00,bright,2bright,plain,1,0,35.22,0.419240736
H,11/09/2017,15:00:00,bright,2bright,70-66-64,0,3,35.38,0.099135488
D,11/02/2017,14:00:00,dark,2bright,50-50-50,1,0,35.41,0.146998711
N,13/11/2017,15:00:00,bright,1dark,53-53-53,0,3,35.43,0.058437472
J,30/10/2017,11:30:00,bright,1dark,53-53-53,1,0,35.56,0.058437472
O,23/10/2017,11:00:00,dark,2bright,60-56-54,0,3,35.62,0.061387824
B,23/10/2017,12:00:00,bright,2bright,66-62-60,0,3,35.66,0.021014427
E,27/10/2017,10:00:00,dark,2bright,63-58-55,0,3,35.78,0.039449742
I,13/11/2017,15:00:00,bright,1dark,53-53-53,0,3,35.94,0.058437472
H,11/03/2017,15:00:00,bright,2bright,66-62-60,0,3,36.03,0.021014427
F,11/08/2017,15:00:00,dark,2bright,58-54-52,0,3,36.22,0.11571537
D,20/10/2017,13:00:00,bright,2bright,66-62-60,0,3,36.59,0.021014427
H,20/10/2017,13:00:00,bright,2bright,70-66-64,1,2,36.72,0.099135488
T,11/02/2017,15:00:00,dark,1dark,45-45-45,0,3,36.97,0.07566594
B,30/10/2017,11:30:00,dark,2bright,58-54-52,0,3,37,0.11571537
O,25/10/2017,11:00:00,dark,2bright,63-58-55,0,3,37.06,0.039449742
B,24/10/2017,10:00:00,dark,2bright,63-58-55,0,3,37.22,0.039449742
D,24/10/2017,10:00:00,bright,2bright,75-71-69,1,0,37.22,0.129079105
O,31/10/2017,15:00:00,dark,2bright,63-58-55,0,3,37.23,0.039449742
H,13/11/2017,14:00:00,bright,2bright,70-66-64,0,3,37.38,0.099135488
B,30/10/2017,11:30:00,dark,2bright,63-58-55,0,3,37.39,0.039449742
I,20/10/2017,13:00:00,dark,1dark,47-47-48,0,3,37.53,0.022288655
N,11/02/2017,15:00:00,bright,1dark,53-53-53,1,1,37.56,0.058437472
H,11/06/2017,14:00:00,bright,2bright,68-64-62,1,2,37.75,0.045592225
R,11/09/2017,15:00:00,dark,1dark,45-46-46,1,1,37.9,0.030932475
E,27/10/2017,10:00:00,dark,2bright,58-54-52,0,3,38.09,0.11571537
R,13/11/2017,15:00:00,dark,1dark,47-47-48,0,3,38.19,0.022288655
N,11/03/2017,15:00:00,bright,1dark,51-51-51,0,3,38.44,0.014302192
E,11/07/2017,13:00:00,dark,2bright,58-54-52,1,0,38.84,0.11571537
G,27/10/2017,10:00:00,dark,1dark,45-46-46,0,3,39.03,0.030932475
G,11/07/2017,15:00:00,bright,1dark,51-51-51,0,3,39.12,0.014302192
F,11/01/2017,15:00:00,dark,2bright,58-54-52,1,1,39.28,0.11571537
D,20/10/2017,10:00:00,bright,2bright,66-62-60,0,3,39.56,0.021014427
F,11/08/2017,15:00:00,bright,2bright,68-64-62,0,3,39.65,0.045592225
R,11/01/2017,14:00:00,bright,1dark,51-51-51,0,3,39.75,0.014302192
I,24/10/2017,10:00:00,bright,1dark,51-51-51,0,3,40,0.014302192
G,11/08/2017,15:00:00,dark,1dark,45-46-46,1,1,40.38,0.030932475
E,11/08/2017,14:00:00,dark,2bright,63-58-55,0,3,40.59,0.039449742
G,11/10/2017,10:00:00,bright,1dark,53-53-53,1,0,40.66,0.058437472
M,23/10/2017,11:00:00,bright,2bright,66-62-60,0,3,40.78,0.021014427
B,11/10/2017,10:00:00,bright,2bright,68-64-62,0,3,40.79,0.045592225
F,11/06/2017,15:00:00,dark,2bright,63-58-55,0,3,40.87,0.039449742
N,15/11/2017,15:00:00,dark,1dark,45-45-45,0,3,41.19,0.07566594
E,11/02/2017,14:00:00,dark,2bright,63-58-55,0,3,41.47,0.039449742
S,31/10/2017,15:00:00,dark,2bright,60-56-54,0,3,41.53,0.061387824
C,13/11/2017,15:00:00,bright,1dark,53-53-53,1,0,41.56,0.058437472
E,20/10/2017,13:00:00,bright,2bright,68-64-62,1,2,41.66,0.045592225
E,20/10/2017,13:00:00,bright,2bright,66-62-60,0,3,41.72,0.021014427
J,11/07/2017,14:00:00,dark,1dark,45-46-46,0,3,41.75,0.030932475
F,16/11/2017,10:00:00,dark,2bright,63-58-55,0,3,41.94,0.039449742
H,25/10/2017,11:00:00,dark,2bright,63-58-55,1,2,42.16,0.039449742
B,11/02/2017,14:00:00,dark,2bright,63-58-55,0,3,42.36,0.039449742
B,11/09/2017,14:00:00,bright,2bright,66-62-60,0,3,42.44,0.021014427
J,24/10/2017,10:00:00,dark,1dark,45-45-45,0,3,42.5,0.07566594
E,23/10/2017,11:00:00,bright,2bright,68-64-62,0,3,42.53,0.045592225
I,11/09/2017,14:00:00,dark,1dark,47-47-48,0,3,42.84,0.022288655
F,11/09/2017,15:00:00,bright,2bright,66-62-60,0,3,43.06,0.021014427
E,23/10/2017,11:00:00,dark,2bright,58-54-52,1,2,43.15,0.11571537
I,31/10/2017,15:00:00,bright,1dark,51-51-51,0,3,44.29,0.014302192
I,25/10/2017,13:00:00,bright,1dark,51-51-51,0,3,44.53,0.014302192
H,11/02/2017,14:00:00,bright,2bright,85-75-75,1,1,44.97,0.217397242
B,13/11/2017,15:00:00,bright,2bright,70-66-64,0,3,45.19,0.099135488
H,11/07/2017,13:00:00,bright,2bright,70-66-64,0,3,46.03,0.099135488
J,27/10/2017,10:00:00,bright,1dark,63-58-55,1,0,46.1,0.119903714
J,11/07/2017,14:00:00,bright,1dark,51-51-51,0,3,46.22,0.014302192
B,27/10/2017,10:00:00,dark,2bright,63-58-55,0,3,46.22,0.039449742
C,11/07/2017,14:00:00,bright,1dark,51-51-51,0,3,46.38,0.014302192
N,13/11/2017,15:00:00,bright,1dark,51-51-51,0,3,46.5,0.014302192
I,11/03/2017,15:00:00,bright,1dark,53-53-53,0,3,47.97,0.058437472
J,11/01/2017,15:00:00,dark,1dark,45-46-46,0,3,48.1,0.030932475
B,11/07/2017,15:00:00,dark,2bright,48-48-48,1,2,48.1,0.197223484
E,11/06/2017,14:00:00,dark,2bright,63-58-55,0,3,48.6,0.039449742
D,25/10/2017,11:00:00,dark,2bright,58-54-52,1,0,48.69,0.11571537
J,31/10/2017,15:00:00,dark,1dark,45-46-46,0,3,48.82,0.030932475
B,20/10/2017,13:00:00,bright,2bright,plain,1,0,49.19,0.419240736
J,11/02/2017,14:00:00,bright,1dark,53-53-53,0,3,49.45,0.058437472
E,11/09/2017,15:00:00,bright,2bright,66-62-60,0,3,50.57,0.021014427
D,23/10/2017,12:00:00,dark,2bright,58-54-52,1,0,50.72,0.11571537
H,24/10/2017,10:00:00,dark,2bright,58-54-52,1,2,51,0.11571537
F,11/01/2017,15:00:00,dark,2bright,60-56-54,0,3,51.69,0.061387824
C,13/11/2017,15:00:00,bright,1dark,51-51-51,0,3,52.28,0.014302192
D,11/01/2017,15:00:00,dark,2bright,58-54-52,1,0,52.28,0.11571537
I,11/07/2017,15:00:00,bright,1dark,51-51-51,0,3,52.85,0.014302192
M,25/10/2017,11:00:00,bright,2bright,70-66-64,0,3,53.06,0.099135488
S,13/11/2017,15:00:00,bright,2bright,75-71-69,0,3,54.03,0.129079105
G,27/10/2017,10:00:00,bright,1dark,66-58-55,1,0,54.35,0.148335617
N,11/07/2017,13:00:00,bright,1dark,51-51-51,0,3,54.91,0.014302192
C,11/08/2017,14:00:00,bright,1dark,53-53-53,1,1,55.5,0.058437472
O,11/02/2017,15:00:00,dark,2bright,63-58-55,0,3,55.66,0.039449742
B,20/10/2017,13:00:00,bright,2bright,66-62-60,0,3,57.22,0.021014427
D,11/09/2017,14:00:00,bright,2bright,66-62-60,0,3,57.47,0.021014427
M,11/07/2017,13:00:00,bright,2bright,70-66-64,1,1,57.65,0.099135488
G,25/10/2017,13:00:00,bright,1dark,53-53-53,0,3,58,0.058437472
I,20/10/2017,13:00:00,dark,1dark,45-45-45,0,3,58.34,0.07566594
E,25/10/2017,11:00:00,dark,2bright,60-56-54,1,0,58.47,0.061387824
H,27/10/2017,10:00:00,dark,2bright,63-58-55,0,3,58.65,0.039449742
H,11/08/2017,14:00:00,bright,2bright,85-75-75,0,3,58.71,0.217397242
J,11/02/2017,14:00:00,dark,1dark,47-47-48,1,2,60.5,0.022288655
H,24/10/2017,10:00:00,dark,2bright,60-56-54,1,2,61,0.061387824
I,11/07/2017,15:00:00,dark,1dark,45-46-46,0,3,62,0.030932475
J,23/10/2017,12:00:00,dark,1dark,45-46-46,0,3,62,0.030932475
O,11/09/2017,15:00:00,bright,2bright,66-62-60,0,3,62.56,0.021014427
C,20/10/2017,13:00:00,dark,1dark,47-47-48,0,3,63,0.022288655
H,11/01/2017,15:00:00,dark,2bright,63-58-55,0,3,63.16,0.039449742
E,23/10/2017,11:00:00,bright,2bright,66-62-60,0,3,64,0.021014427
J,11/02/2017,14:00:00,dark,1dark,45-46-46,0,3,64.25,0.030932475
H,11/01/2017,15:00:00,dark,2bright,58-54-52,1,0,64.4,0.11571537
B,23/10/2017,12:00:00,bright,2bright,68-64-62,1,2,65,0.045592225
E,11/03/2017,15:00:00,bright,2bright,68-64-62,0,3,65.28,0.045592225
O,20/10/2017,13:00:00,dark,2bright,60-56-54,0,3,66,0.061387824
G,11/02/2017,14:00:00,dark,1dark,47-47-48,1,1,66.4,0.022288655
H,11/10/2017,10:00:00,bright,2bright,70-66-64,0,3,66.96,0.099135488
G,11/01/2017,15:00:00,dark,1dark,45-46-46,0,3,67.44,0.030932475
H,11/08/2017,14:00:00,bright,2bright,68-64-62,0,3,68,0.045592225
S,11/03/2017,15:00:00,bright,2bright,70-66-64,0,3,68.63,0.099135488
O,11/01/2017,14:00:00,bright,2bright,70-66-64,0,3,68.81,0.099135488
S,11/03/2017,15:00:00,bright,2bright,66-62-60,0,3,68.97,0.021014427
S,11/06/2017,14:00:00,bright,2bright,68-64-62,0,3,70.34,0.045592225
O,11/03/2017,15:00:00,bright,2bright,70-66-64,0,3,70.56,0.099135488
E,11/09/2017,15:00:00,bright,2bright,70-66-64,0,3,71.69,0.099135488
G,11/01/2017,15:00:00,bright,1dark,51-51-51,0,3,73.22,0.014302192
E,11/01/2017,15:00:00,bright,2bright,70-66-64,0,3,73.22,0.099135488
C,20/10/2017,13:00:00,dark,1dark,45-45-45,0,3,74,0.07566594
D,24/10/2017,10:00:00,dark,2bright,58-54-52,1,0,74,0.11571537
I,13/11/2017,15:00:00,bright,1dark,51-51-51,0,3,74.44,0.014302192
T,23/10/2017,10:00:00,bright,1dark,51-51-51,0,3,75,0.014302192
I,23/10/2017,11:00:00,dark,1dark,45-46-46,0,3,75,0.030932475
I,25/10/2017,13:00:00,dark,1dark,47-47-48,0,3,76,0.022288655
R,11/08/2017,14:00:00,dark,1dark,47-47-48,1,0,76,0.022288655
H,11/09/2017,15:00:00,bright,2bright,66-62-60,0,3,76.25,0.021014427
G,13/11/2017,14:00:00,dark,1dark,47-47-48,0,3,77.13,0.022288655
J,11/03/2017,15:00:00,bright,1dark,51-51-51,0,3,77.94,0.014302192
R,11/06/2017,14:00:00,bright,1dark,53-53-53,1,0,78.37,0.058437472
C,30/10/2017,11:30:00,bright,1dark,53-53-53,0,3,79,0.058437472
D,23/10/2017,12:00:00,bright,2bright,68-64-62,0,3,80,0.045592225
F,11/01/2017,15:00:00,dark,2bright,63-58-55,0,3,80.22,0.039449742
S,30/10/2017,11:30:00,dark,2bright,58-54-52,1,0,81,0.11571537
C,11/01/2017,16:00:00,bright,1dark,51-51-51,0,3,81.06,0.014302192
I,11/02/2017,14:00:00,dark,1dark,45-46-46,0,3,81.69,0.030932475
E,13/11/2017,15:00:00,bright,2bright,68-64-62,1,2,81.91,0.045592225
N,11/01/2017,14:00:00,dark,1dark,45-46-46,0,3,82.07,0.030932475
C,11/07/2017,14:00:00,dark,1dark,45-45-45,0,3,84,0.07566594
C,11/01/2017,16:00:00,dark,1dark,47-47-48,0,3,86.43,0.022288655
S,11/09/2017,15:00:00,bright,2bright,75-71-69,1,0,87.25,0.129079105
R,11/01/2017,14:00:00,bright,1dark,53-53-53,0,3,87.66,0.058437472
I,11/09/2017,14:00:00,dark,1dark,45-46-46,0,3,88.19,0.030932475
G,11/08/2017,15:00:00,dark,1dark,47-47-48,0,3,88.5,0.022288655
E,13/11/2017,15:00:00,bright,2bright,70-66-64,0,3,88.56,0.099135488
S,14/11/2017,14:00:00,bright,2bright,66-62-60,0,3,88.59,0.021014427
S,31/10/2017,15:00:00,bright,2bright,70-66-64,0,3,88.62,0.099135488
E,13/11/2017,15:00:00,bright,2bright,66-62-60,0,3,88.9,0.021014427
D,31/10/2017,16:00:00,dark,2bright,58-54-52,1,0,89,0.11571537
I,11/07/2017,15:00:00,dark,1dark,45-45-45,1,2,89.9,0.07566594
R,11/01/2017,14:00:00,dark,1dark,47-47-48,1,2,89.97,0.022288655
C,23/10/2017,12:00:00,bright,1dark,51-51-51,0,0,90,0.014302192
C,11/06/2017,15:00:00,bright,1dark,51-51-51,0,1,90,0.014302192
C,11/03/2017,15:00:00,bright,1dark,51-51-51,0,0,90,0.014302192
G,31/10/2017,15:00:00,bright,1dark,51-51-51,0,0,90,0.014302192
G,23/10/2017,10:00:00,bright,1dark,51-51-51,0,0,90,0.014302192
G,13/11/2017,14:00:00,bright,1dark,51-51-51,0,1,90,0.014302192
I,11/03/2017,15:00:00,bright,1dark,51-51-51,0,0,90,0.014302192
J,23/10/2017,12:00:00,bright,1dark,51-51-51,0,0,90,0.014302192
R,16/11/2017,10:00:00,bright,1dark,51-51-51,0,2,90,0.014302192
R,11/07/2017,14:00:00,bright,1dark,51-51-51,0,0,90,0.014302192
R,11/06/2017,14:00:00,bright,1dark,51-51-51,0,0,90,0.014302192
R,11/03/2017,15:00:00,bright,1dark,51-51-51,0,0,90,0.014302192
B,11/10/2017,10:00:00,bright,2bright,66-62-60,0,2,90,0.021014427
D,23/10/2017,12:00:00,bright,2bright,66-62-60,0,0,90,0.021014427
D,13/11/2017,15:00:00,bright,2bright,66-62-60,0,2,90,0.021014427
D,11/07/2017,14:00:00,bright,2bright,66-62-60,0,0,90,0.021014427
E,11/10/2017,10:00:00,bright,2bright,66-62-60,0,1,90,0.021014427
E,11/07/2017,13:00:00,bright,2bright,66-62-60,0,0,90,0.021014427
O,11/03/2017,15:00:00,bright,2bright,66-62-60,0,0,90,0.021014427
S,15/11/2017,15:00:00,bright,2bright,66-62-60,0,0,90,0.021014427
S,13/11/2017,15:00:00,bright,2bright,66-62-60,0,0,90,0.021014427
S,11/10/2017,10:00:00,bright,2bright,66-62-60,0,2,90,0.021014427
S,11/09/2017,15:00:00,bright,2bright,66-62-60,0,1,90,0.021014427
C,30/10/2017,11:30:00,dark,1dark,47-47-48,0,0,90,0.022288655
C,20/10/2017,10:00:00,dark,1dark,47-47-48,0,0,90,0.022288655
C,13/11/2017,15:00:00,dark,1dark,47-47-48,0,1,90,0.022288655
C,11/09/2017,14:00:00,dark,1dark,47-47-48,0,1,90,0.022288655
C,11/08/2017,14:00:00,dark,1dark,47-47-48,0,0,90,0.022288655
C,11/06/2017,15:00:00,dark,1dark,47-47-48,0,0,90,0.022288655
C,11/02/2017,15:00:00,dark,1dark,47-47-48,0,1,90,0.022288655
G,24/10/2017,10:00:00,dark,1dark,47-47-48,0,2,90,0.022288655
G,11/09/2017,15:00:00,dark,1dark,47-47-48,0,1,90,0.022288655
G,11/06/2017,15:00:00,dark,1dark,47-47-48,0,2,90,0.022288655
G,11/01/2017,15:00:00,dark,1dark,47-47-48,0,0,90,0.022288655
I,13/11/2017,15:00:00,dark,1dark,47-47-48,0,0,90,0.022288655
I,11/08/2017,14:00:00,dark,1dark,47-47-48,0,2,90,0.022288655
I,11/02/2017,14:00:00,dark,1dark,47-47-48,0,0,90,0.022288655
I,11/01/2017,15:00:00,dark,1dark,47-47-48,0,0,90,0.022288655
J,30/10/2017,11:30:00,dark,1dark,47-47-48,0,0,90,0.022288655
J,24/10/2017,10:00:00,dark,1dark,47-47-48,0,2,90,0.022288655
N,11/09/2017,15:00:00,dark,1dark,47-47-48,0,2,90,0.022288655
R,11/09/2017,15:00:00,dark,1dark,47-47-48,0,0,90,0.022288655
R,11/06/2017,14:00:00,dark,1dark,47-47-48,0,1,90,0.022288655
R,11/02/2017,15:00:00,dark,1dark,47-47-48,0,0,90,0.022288655
C,31/10/2017,15:00:00,dark,1dark,45-46-46,0,0,90,0.030932475
C,27/10/2017,10:00:00,dark,1dark,45-46-46,0,1,90,0.030932475
C,23/10/2017,12:00:00,dark,1dark,45-46-46,0,0,90,0.030932475
C,20/10/2017,10:00:00,dark,1dark,45-46-46,0,0,90,0.030932475
C,11/10/2017,10:00:00,dark,1dark,45-46-46,0,1,90,0.030932475
C,11/09/2017,14:00:00,dark,1dark,45-46-46,0,1,90,0.030932475
C,11/08/2017,14:00:00,dark,1dark,45-46-46,0,1,90,0.030932475
C,11/07/2017,14:00:00,dark,1dark,45-46-46,0,0,90,0.030932475
C,11/02/2017,15:00:00,dark,1dark,45-46-46,0,1,90,0.030932475
G,31/10/2017,15:00:00,dark,1dark,45-46-46,0,0,90,0.030932475
G,23/10/2017,10:00:00,dark,1dark,45-46-46,0,2,90,0.030932475
I,11/10/2017,10:00:00,dark,1dark,45-46-46,0,2,90,0.030932475
I,11/08/2017,14:00:00,dark,1dark,45-46-46,0,2,90,0.030932475
J,24/10/2017,10:00:00,dark,1dark,45-46-46,0,2,90,0.030932475
N,11/09/2017,15:00:00,dark,1dark,45-46-46,0,1,90,0.030932475
R,11/02/2017,15:00:00,dark,1dark,45-46-46,0,0,90,0.030932475
R,11/01/2017,14:00:00,dark,1dark,45-46-46,0,0,90,0.030932475
D,27/10/2017,10:00:00,dark,2bright,63-58-55,0,0,90,0.039449742
D,25/10/2017,11:00:00,dark,2bright,63-58-55,0,2,90,0.039449742
D,24/10/2017,10:00:00,dark,2bright,63-58-55,0,1,90,0.039449742
D,11/08/2017,14:00:00,dark,2bright,63-58-55,0,1,90,0.039449742
D,11/06/2017,15:00:00,dark,2bright,63-58-55,0,2,90,0.039449742
D,11/02/2017,14:00:00,dark,2bright,63-58-55,0,2,90,0.039449742
D,11/01/2017,15:00:00,dark,2bright,63-58-55,0,0,90,0.039449742
S,30/10/2017,11:30:00,dark,2bright,63-58-55,0,0,90,0.039449742
S,11/08/2017,14:00:00,dark,2bright,63-58-55,0,2,90,0.039449742
S,11/06/2017,14:00:00,dark,2bright,63-58-55,0,2,90,0.039449742
S,11/02/2017,15:00:00,dark,2bright,63-58-55,0,0,90,0.039449742
S,11/01/2017,14:00:00,dark,2bright,63-58-55,0,0,90,0.039449742
D,31/10/2017,16:00:00,bright,2bright,68-64-62,0,0,90,0.045592225
D,13/11/2017,15:00:00,bright,2bright,68-64-62,0,0,90,0.045592225
D,11/08/2017,14:00:00,bright,2bright,68-64-62,0,2,90,0.045592225
D,11/06/2017,15:00:00,bright,2bright,68-64-62,0,0,90,0.045592225
E,11/10/2017,10:00:00,bright,2bright,68-64-62,0,2,90,0.045592225
O,25/10/2017,11:00:00,bright,2bright,68-64-62,0,2,90,0.045592225
S,15/11/2017,15:00:00,bright,2bright,68-64-62,0,0,90,0.045592225
S,13/11/2017,15:00:00,bright,2bright,68-64-62,0,1,90,0.045592225
S,11/10/2017,10:00:00,bright,2bright,68-64-62,0,0,90,0.045592225
S,11/08/2017,14:00:00,bright,2bright,68-64-62,0,1,90,0.045592225
S,11/03/2017,15:00:00,bright,2bright,68-64-62,0,2,90,0.045592225
C,11/06/2017,15:00:00,bright,1dark,53-53-53,0,0,90,0.058437472
C,11/01/2017,16:00:00,bright,1dark,53-53-53,0,0,90,0.058437472
G,30/10/2017,11:30:00,bright,1dark,53-53-53,0,0,90,0.058437472
G,24/10/2017,10:00:00,bright,1dark,53-53-53,0,3,90,0.058437472
I,11/10/2017,10:00:00,bright,1dark,53-53-53,0,1,90,0.058437472
I,11/06/2017,15:00:00,bright,1dark,53-53-53,0,1,90,0.058437472
I,11/01/2017,15:00:00,bright,1dark,53-53-53,0,0,90,0.058437472
N,11/10/2017,10:00:00,bright,1dark,53-53-53,0,0,90,0.058437472
R,11/03/2017,15:00:00,bright,1dark,53-53-53,0,2,90,0.058437472
R,11/02/2017,15:00:00,bright,1dark,53-53-53,0,0,90,0.058437472
D,25/10/2017,11:00:00,dark,2bright,60-56-54,0,1,90,0.061387824
D,23/10/2017,12:00:00,dark,2bright,60-56-54,0,0,90,0.061387824
D,11/02/2017,14:00:00,dark,2bright,60-56-54,0,0,90,0.061387824
D,11/01/2017,15:00:00,dark,2bright,60-56-54,0,0,90,0.061387824
S,30/10/2017,11:30:00,dark,2bright,60-56-54,0,0,90,0.061387824
S,11/01/2017,14:00:00,dark,2bright,60-56-54,0,0,90,0.061387824
C,24/10/2017,10:00:00,dark,1dark,45-45-45,0,2,90,0.07566594
R,11/09/2017,15:00:00,dark,1dark,45-45-45,0,0,90,0.07566594
T,23/10/2017,10:00:00,bright,1dark,55-55-55,0,0,90,0.098101105
B,25/10/2017,11:00:00,bright,2bright,70-66-64,0,2,90,0.099135488
