"a","b","abs_diff","mean_ab","response"
1655.624396,1894.268703,238.644307,1814.72060066667,1
4258.445249,2591.435411,1667.009838,3147.105357,0
3328.41522,2949.288898,379.126322,3075.66433866667,0
2421.063911,3148.291126,727.227215,2905.88205433333,0
3235.588273,4186.270247,950.681974000001,3710.92926,0
3692.305,1933.452269,1758.852731,2373.16545175,1
2759.628225,3091.20814,331.579915,2980.68150166667,0
2964.475272,3139.50451,175.029238,3081.16143066667,0
3644.851918,3173.957172,470.894746,3291.6808585,0
2008.794432,1520.835433,487.958999,1642.82518275,0
2689.331838,4137.923523,1448.591685,3775.77560175,0
2240.138924,3517.419033,1277.280109,3198.09900575,0
3099.459748,3707.301676,607.841928,3504.6877,0
1216.067465,1964.844165,748.7767,1715.25193166667,0
3938.492821,3531.1374,407.355421,3666.92254033333,0
