"a","b","abs_diff","mean_ab","response","N"
100,210.9043217,110.9043217,155.45216085,0.808529900193316,50
100,240.3480292,140.3480292,170.1740146,0.988219873507328,50
100,270.1617405,170.1617405,185.08087025,0.940466206443894,50
100,301.3224318,201.3224318,200.6612159,0.985176257607207,50
100,119.8459802,19.8459802,109.9229901,0.00216882857705402,50
100,149.961792,49.961792,124.980896,0.239286279454713,50
100,179.8780512,79.8780512,139.9390256,0.286484680464178,50
100,210.5689624,110.5689624,155.2844812,0.478754271757407,50
100,240.5794548,140.5794548,170.2897274,0.615636668468876,50
100,271.3174826,171.3174826,185.6587413,0.852748257553889,50
100,301.3335181,201.3335181,200.66675905,0.994906183556669,50
100,121.0405242,21.0405242,110.5202621,0,50
100,149.8620157,49.8620157,124.93100785,0.144336785919164,50
100,181.3691525,81.3691525,140.68457625,0.521239617625649,50
100,210.9098648,110.9098648,155.4549324,0.803201622515519,50
100,240.8344387,140.8344387,170.41721935,0.858312671132526,50
100,271.4726902,171.4726902,185.7363451,1,50
200,264.9842612,64.9842612,232.4921306,0.10116072580564,50
200,314.2702724,114.2702724,257.1351362,0.143738313343124,50
200,361.845799,161.845799,280.9228995,0.52764220950003,50
200,409.8302384,209.8302384,304.9151192,0.519939317628918,50
200,459.527835,259.527835,329.7639175,0.766261333868279,50
200,507.7207396,307.7207396,353.8603698,0.861753672095753,50
200,557.2045257,357.2045257,378.60226285,1,50
200,263.9659883,63.9659883,231.98299415,0.227898544611356,50
200,313.8346334,113.8346334,256.9173167,0.543843697246689,50
200,362.4177423,162.4177423,281.20887115,0.819371713071519,50
200,410.610647,210.610647,305.3053235,0.910522150543775,50
200,459.5224897,259.5224897,329.76124485,0.774363378138755,50
200,506.6169425,306.6169425,353.30847125,0.913496887778336,50
200,554.5105124,354.5105124,377.2552562,0.863206991226277,50
200,265.2461791,65.2461791,232.62308955,0.250575766277061,50
200,314.9277399,114.9277399,257.46386995,0.482835863644642,50
200,361.1108252,161.1108252,280.5554126,0.764061873392744,50
200,410.3006216,210.3006216,305.1503108,0.759140647381394,50
200,460.9951101,260.9951101,330.49755505,0.901174448582466,50
200,506.6864309,306.6864309,353.34321545,0.945219134951637,50
200,557.0815846,357.0815846,378.5407923,0.942881695754575,50
200,264.9735706,64.9735706,232.4867853,0.162288204883877,50
200,313.3535596,113.3535596,256.6767798,0.336573140793545,50
200,363.5589563,163.5589563,281.77947815,0.797706347057525,50
200,410.1242279,210.1242279,305.06211395,0.690046308853632,50
200,460.9149311,260.9149311,330.45746555,0.869245437175846,50
200,507.8116091,307.8116091,353.90580455,0.913587578362358,50
200,556.7234519,356.7234519,378.36172595,0.781421955897049,50
200,264.7757959,64.7757959,232.38789795,0.0872415640565943,50
200,313.7437639,113.7437639,256.87188195,0.523717193336091,50
200,361.8404538,161.8404538,280.9202269,0.567316550652242,50
200,411.7144441,211.7144441,305.85722205,0.871231922921508,50
200,460.9095858,260.9095858,330.4547929,0.869041242642811,50
200,507.8062639,307.8062639,353.90313195,0.912635243684879,50
200,555.8174295,355.8174295,377.90871475,0.91767005896649,50
200,266.3713573,66.3713573,233.18567865,0.272624548412969,50
200,314.4627019,114.4627019,257.23135095,0.31342008795093,50
200,362.9442509,162.9442509,281.47212545,0.528485260025959,50
200,411.4311451,211.4311451,305.71557255,0.745937687300108,50
200,459.6133592,259.6133592,329.8066796,0.827316565973435,50
200,510.3078476,310.3078476,355.1539238,0.958838414668413,50
200,557.1083109,357.1083109,378.55415545,0.959045310079702,50
200,265.647074,65.647074,232.823537,0.443984258234033,50
200,315.1362053,115.1362053,257.56810265,0.583420692334658,50
200,362.3322181,162.3322181,281.16610905,0.774401805640939,50
200,409.5068499,209.5068499,304.75342495,0.955071691684753,50
200,460.0035635,260.0035635,330.00178175,1,50
200,509.1024905,309.1024905,354.55124525,0.952969346983877,50
200,555.806739,355.806739,377.9033695,0.906792234526565,50
200,265.5241329,65.5241329,232.76206645,0.38310446421182,50
200,314.1018966,114.1018966,257.0509483,0.662456853733541,50
200,364.7108608,164.7108608,282.3554304,0.763492364360628,50
200,410.3968364,210.3968364,305.1984182,0.805062113402792,50
200,459.6881929,259.6881929,329.84409645,0.849233561308454,50
200,507.8757523,307.8757523,353.93787615,0.939919709139322,50
200,555.6998337,355.6998337,377.84991685,0.854861960610167,50
