"a","b","abs_diff","mean_ab","response"
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,0
33,30,3,31.5,0
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,0
33,30,3,31.5,0
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,0
33,30,3,31.5,1
33,30,3,31.5,1
33,30,3,31.5,0
33,30,3,31.5,0
36,30,6,33,0
36,30,6,33,1
36,30,6,33,0
36,30,6,33,1
36,30,6,33,1
36,30,6,33,0
36,30,6,33,1
36,30,6,33,1
36,30,6,33,1
36,30,6,33,0
36,30,6,33,0
36,30,6,33,1
36,30,6,33,1
36,30,6,33,1
36,30,6,33,1
36,30,6,33,1
36,30,6,33,1
36,30,6,33,0
36,30,6,33,1
36,30,6,33,0
36,30,6,33,1
36,30,6,33,1
36,30,6,33,0
36,30,6,33,0
36,30,6,33,1
36,30,6,33,0
36,30,6,33,1
36,30,6,33,1
36,30,6,33,1
36,30,6,33,0
36,30,6,33,0
36,30,6,33,0
36,30,6,33,0
36,30,6,33,1
36,30,6,33,1
36,30,6,33,0
36,30,6,33,0
36,30,6,33,1
36,30,6,33,1
36,30,6,33,0
36,30,6,33,0
36,30,6,33,0
36,30,6,33,1
36,30,6,33,0
36,30,6,33,0
36,30,6,33,1
36,30,6,33,1
36,30,6,33,1
36,30,6,33,1
36,30,6,33,1
36,30,6,33,1
36,30,6,33,1
36,30,6,33,1
36,30,6,33,0
36,30,6,33,0
36,30,6,33,0
36,30,6,33,1
36,30,6,33,1
36,30,6,33,0
36,30,6,33,0
36,30,6,33,0
36,30,6,33,0
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,0
45,30,15,37.5,0
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,0
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,0
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,0
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,0
45,30,15,37.5,0
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,0
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,0
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,0
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
45,30,15,37.5,1
44,40,4,42,1
44,40,4,42,1
44,40,4,42,1
44,40,4,42,0
44,40,4,42,0
44,40,4,42,0
44,40,4,42,1
44,40,4,42,1
44,40,4,42,1
44,40,4,42,0
44,40,4,42,0
44,40,4,42,1
44,40,4,42,1
44,40,4,42,1
44,40,4,42,1
44,40,4,42,0
44,40,4,42,1
44,40,4,42,0
44,40,4,42,1
44,40,4,42,0
44,40,4,42,0
44,40,4,42,1
44,40,4,42,1
44,40,4,42,1
44,40,4,42,1
44,40,4,42,1
44,40,4,42,1
44,40,4,42,0
44,40,4,42,0
44,40,4,42,0
44,40,4,42,1
44,40,4,42,0
44,40,4,42,1
44,40,4,42,0
44,40,4,42,0
44,40,4,42,1
44,40,4,42,0
44,40,4,42,0
44,40,4,42,0
44,40,4,42,0
44,40,4,42,0
44,40,4,42,1
44,40,4,42,1
44,40,4,42,0
44,40,4,42,1
44,40,4,42,1
44,40,4,42,1
44,40,4,42,1
44,40,4,42,1
44,40,4,42,1
44,40,4,42,1
44,40,4,42,0
44,40,4,42,1
44,40,4,42,1
44,40,4,42,0
44,40,4,42,1
44,40,4,42,1
44,40,4,42,0
44,40,4,42,0
44,40,4,42,1
48,40,8,44,0
48,40,8,44,0
48,40,8,44,1
48,40,8,44,1
48,40,8,44,0
48,40,8,44,0
48,40,8,44,1
48,40,8,44,1
48,40,8,44,0
48,40,8,44,0
48,40,8,44,1
48,40,8,44,1
48,40,8,44,1
48,40,8,44,1
48,40,8,44,1
48,40,8,44,0
48,40,8,44,1
48,40,8,44,1
48,40,8,44,0
48,40,8,44,0
48,40,8,44,0
48,40,8,44,0
48,40,8,44,0
48,40,8,44,1
48,40,8,44,1
48,40,8,44,1
48,40,8,44,0
48,40,8,44,1
48,40,8,44,0
48,40,8,44,0
48,40,8,44,1
48,40,8,44,0
48,40,8,44,1
48,40,8,44,1
48,40,8,44,0
48,40,8,44,1
48,40,8,44,0
48,40,8,44,0
48,40,8,44,0
48,40,8,44,1
48,40,8,44,1
48,40,8,44,1
48,40,8,44,0
48,40,8,44,0
48,40,8,44,0
48,40,8,44,1
48,40,8,44,1
48,40,8,44,1
48,40,8,44,0
48,40,8,44,0
48,40,8,44,1
48,40,8,44,1
48,40,8,44,0
48,40,8,44,1
48,40,8,44,1
48,40,8,44,0
48,40,8,44,1
48,40,8,44,1
48,40,8,44,1
48,40,8,44,1
48,40,8,44,0
48,40,8,44,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,0
60,40,20,50,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,0
60,40,20,50,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,0
60,40,20,50,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,0
60,40,20,50,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,0
60,40,20,50,0
60,40,20,50,0
60,40,20,50,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,0
60,40,20,50,1
60,40,20,50,0
60,40,20,50,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,0
60,40,20,50,1
60,40,20,50,0
60,40,20,50,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,1
60,40,20,50,0
60,40,20,50,0
60,40,20,50,1
60,40,20,50,1
60,40,20,50,0
60,40,20,50,1
60,40,20,50,0
60,40,20,50,1
60,40,20,50,1
60,40,20,50,0
55,50,5,52.5,0
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,0
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,0
55,50,5,52.5,0
55,50,5,52.5,0
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,0
55,50,5,52.5,1
55,50,5,52.5,0
55,50,5,52.5,1
55,50,5,52.5,0
55,50,5,52.5,0
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,0
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,0
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,0
55,50,5,52.5,1
55,50,5,52.5,0
55,50,5,52.5,0
55,50,5,52.5,1
55,50,5,52.5,0
55,50,5,52.5,0
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,0
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,0
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,1
55,50,5,52.5,0
55,50,5,52.5,0
55,50,5,52.5,1
60,50,10,55,1
60,50,10,55,0
60,50,10,55,0
60,50,10,55,0
60,50,10,55,0
60,50,10,55,1
60,50,10,55,0
60,50,10,55,0
60,50,10,55,0
60,50,10,55,1
60,50,10,55,0
60,50,10,55,0
60,50,10,55,1
60,50,10,55,1
60,50,10,55,1
60,50,10,55,1
60,50,10,55,0
60,50,10,55,1
60,50,10,55,0
60,50,10,55,0
60,50,10,55,0
60,50,10,55,1
60,50,10,55,0
60,50,10,55,1
60,50,10,55,1
60,50,10,55,0
60,50,10,55,1
60,50,10,55,0
60,50,10,55,0
60,50,10,55,0
60,50,10,55,1
60,50,10,55,1
60,50,10,55,0
60,50,10,55,1
60,50,10,55,1
60,50,10,55,0
60,50,10,55,1
60,50,10,55,0
60,50,10,55,1
60,50,10,55,0
60,50,10,55,0
60,50,10,55,0
60,50,10,55,0
60,50,10,55,0
60,50,10,55,1
60,50,10,55,0
60,50,10,55,1
60,50,10,55,1
60,50,10,55,1
60,50,10,55,1
60,50,10,55,0
60,50,10,55,0
60,50,10,55,1
60,50,10,55,1
60,50,10,55,1
60,50,10,55,1
60,50,10,55,1
60,50,10,55,1
60,50,10,55,1
60,50,10,55,1
60,50,10,55,0
60,50,10,55,0
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,0
75,50,25,62.5,0
75,50,25,62.5,0
75,50,25,62.5,0
75,50,25,62.5,0
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,0
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,0
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,0
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,0
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,0
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,0
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,0
75,50,25,62.5,1
75,50,25,62.5,1
75,50,25,62.5,1
