"a","b","abs_diff","mean_ab","response"
404.11,474.1,69.99,439.105,1
90,474.1,384.1,282.05,1
1806.73,2207.25,400.52,2006.99,1
1510.86,2207.25,696.39,1859.055,1
1793.94,2207.25,413.31,2000.595,1
1588.34,2207.25,618.91,1897.795,1
1923.74,2207.25,283.51,2065.495,1
1408.32,2207.25,798.93,1807.785,1
2207.25,2207.25,0,2207.25,1
575,2207.25,1632.25,1391.125,1
1026.08,1187.92,161.84,1107,1
861,1187.92,326.92,1024.46,1
1187.92,1187.92,0,1187.92,0
976.14,1187.92,211.78,1082.03,0
1074.15,1187.92,113.77,1131.035,1
788.02,1187.92,399.9,987.97,1
1152.06,1187.92,35.8600000000001,1169.99,1
164.01,1187.92,1023.91,675.965,1
604.1,949.85,345.75,776.975,1
649.08,949.85,300.77,799.465,1
791.2,949.85,158.65,870.525,1
949.85,949.85,0,949.85,1
717.15,949.85,232.7,833.5,1
582.12,949.85,367.73,765.985,1
671.16,949.85,278.69,810.505,1
209.97,949.85,739.88,579.91,1
6,577.1,571.1,291.55,1
393.07,577.1,184.03,485.085,1
577.1,577.1,0,577.1,0
502.86,577.1,74.24,539.98,1
347.04,577.1,230.06,462.07,1
399,577.1,178.1,488.05,0
402,577.1,175.1,489.55,1
347.94,577.1,229.16,462.52,1
1938.56,2390.58,452.02,2164.57,1
2390.58,2390.58,0,2390.58,1
272.97,2390.58,2117.61,1331.775,1
2025.76,2390.58,364.82,2208.17,1
1299.96,2390.58,1090.62,1845.27,1
286.96,565.95,278.99,426.455,1
72,565.95,493.95,318.975,1
430,565.95,135.95,497.975,1
486.03,565.95,79.92,525.99,0
565.95,565.95,0,565.95,0
458.1,565.95,107.85,512.025,1
240.94,565.95,325.01,403.445,1
100.98,284.96,183.98,192.97,1
230.01,284.96,54.95,257.485,1
128.03,284.96,156.93,206.495,1
284.96,284.96,0,284.96,0
260.96,284.96,23.9999999999999,272.96,0
211.04,284.96,73.92,248,1
91.02,186.01,94.99,138.515,1
123.04,186.01,62.97,154.525,1
65.01,186.01,121,125.51,1
186.01,186.01,0,186.01,0
185.04,186.01,0.969999999999999,185.525,0
125.01,186.01,61,155.51,1
500.14,629.2,129.06,564.67,1
450.12,629.2,179.08,539.66,1
300.93,629.2,328.27,465.065,1
157.01,629.2,472.19,393.105,1
629.2,629.2,0,629.2,1
537.9,629.2,91.3000000000001,583.55,1
567,703.97,136.97,635.485,1
172.08,703.97,531.89,438.025,1
79,703.97,624.97,391.485,1
703.97,703.97,0,703.97,1
358.08,703.97,345.89,531.025,1
450.84,621.81,170.97,536.325,1
67,621.81,554.81,344.405,1
313.99,621.81,307.82,467.9,0
621.81,621.81,0,621.81,0
318,621.81,303.81,469.905,1
228,828.78,600.78,528.39,1
452.16,828.78,376.62,640.47,1
568.1,828.78,260.68,698.44,1
62.01,828.78,766.77,445.395,1
828.78,828.78,0,828.78,1
