"date","ref_roughness","delta_roughness","IR_ID_1","IR_ID_2","ref_target","choice_target","time_delay","bat_no"
7.32060521439525,1.8,1.4,332,678,1,2,6.813,3
7.32060521641887,1.8,1.4,329,694,1,1,0.032,3
7.32060522397095,1.8,0.9,337,566,2,2,4.266,3
7.32063595997697,1.8,1.2,348,632,1,2,6.266,3
7.32063596445833,1.8,0.7,329,501,2,2,4.531,3
7.32063597304306,1.8,1,332,590,2,2,2.406,3
7.32063597612465,1.8,0.5,342,460,1,1,2.063,3
7.32063597923518,1.8,0.2,346,391,1,1,2.985,3
7.32063598170729,1.8,1.2,338,631,2,2,6.75,3
7.32063598587037,1.8,0.3,334,409,1,1,17.375,3
7.32063599189062,1.8,0.8,347,539,2,1,21.156,3
7.32063600279375,1.8,1.3,341,651,1,1,69.641,3
7.32063600670914,1.8,0.6,346,497,2,2,4.031,3
7.3206360103603,1.8,1.5,329,725,1,1,1.781,3
7.32063601643854,1.8,0.1,350,361,2,2,4.406,3
7.32063601984745,1.8,1.1,335,621,2,2,2.266,3
7.32063603157894,1.8,0.4,344,445,1,1,1.828,3
7.32063604020694,1.8,0.9,347,568,1,1,3.141,3
7.32063606668449,1.8,0.7,330,512,2,2,2.062,3
7.32063607239919,1.8,1.2,340,646,1,1,4.078,3
7.32063607690046,1.8,0.6,331,498,2,2,2.14,3
7.32063608198576,1.8,1.1,331,614,1,1,10.188,3
7.32063608435845,1.8,0.3,327,403,2,2,4.453,3
7.32063608951076,1.8,0.9,345,574,1,1,9.688,3
7.32063609176042,1.8,0.4,329,440,1,2,2.015,3
7.32063609533032,1.8,1.4,342,698,2,2,4.531,3
7.32064492671794,1.8,1,342,590,2,2,4.375,3
7.32064493064768,1.8,0.5,340,455,1,2,3.859,3
7.32064493256655,1.8,1.3,342,665,1,1,3.547,3
7.32064493545822,1.8,0.1,337,375,1,1,3.969,3
7.32064493915648,1.8,0.7,350,524,2,2,4.156,3
7.32064494325266,1.8,0.8,326,545,1,1,8.14,3
7.32064494635231,1.8,0.2,338,379,2,2,3.11,3
7.3206449551794,1.8,1.5,328,715,2,2,3.578,3
7.32064495988854,1.8,0.6,337,492,1,2,5.687,3
7.32064496206053,1.8,1.2,336,630,2,2,2.328,3
7.32064496676065,1.8,0.9,348,572,1,1,4.578,3
7.32064497112627,1.8,1.5,331,707,2,2,2.782,3
7.32064497399444,1.8,0.3,333,423,2,2,3.25,3
7.32064497918472,1.8,1.1,331,612,1,1,8.766,3
7.32064498413438,1.8,1.4,344,683,1,1,9.125,3
7.32064498938611,1.8,0.1,329,360,1,2,4.843,3
7.32064500758634,1.8,0.8,326,535,2,2,2.937,3
7.32064501576597,1.8,0.5,330,459,1,2,1.687,3
7.3206450205331,1.8,0.2,340,395,2,2,6.547,3
7.32065460972581,1.8,1,327,589,1,1,2.172,3
7.32065461279468,1.8,0.7,337,508,2,2,3.844,3
7.32065461533021,1.8,0.4,349,446,2,1,3.485,3
7.32065461762685,1.8,1.3,333,665,2,1,5.906,3
7.3206546230287,1.8,0.3,341,424,2,2,2.047,3
7.32065462575231,1.8,1.3,348,662,2,2,2.843,3
7.32065462915579,1.8,0.8,331,544,1,1,1.797,3
7.32065463289016,1.8,0.2,342,394,1,2,4.125,3
7.32065463481806,1.8,1.2,336,630,1,1,2.531,3
7.32065463830475,1.8,1.5,343,724,2,2,3.296,3
7.32065464096134,1.8,0.6,343,487,2,1,1.672,3
7.32065464399768,1.8,1,349,582,1,1,4.359,3
7.32065464697801,1.8,0.4,335,441,2,1,3.375,3
7.32065464832894,1.8,0.1,347,357,1,2,5.594,3
7.32065465124236,1.8,0.9,328,556,1,1,5.89100000000001,3
7.32065465504375,1.8,0.5,347,458,2,1,6.625,3
7.32065465882882,1.8,1.4,327,678,2,2,4.36,3
7.32065466173681,1.8,1.1,327,620,1,1,3.5,3
7.3206546654441,1.8,0.7,337,519,1,1,10.61,3
7.32065466840637,1.8,1,347,576,2,2,1.688,3
7.32065467569618,1.8,0.6,335,497,2,2,3.375,3
7.3206546787941,1.8,1.4,335,694,1,1,1.625,3
7.32065468357743,1.8,0.3,349,405,2,2,3.235,3
7.32065468748912,1.8,1.2,332,648,1,1,2.594,3
7.32065469089259,1.8,0.8,327,541,2,2,5.563,3
7.32065469506111,1.8,0.2,336,392,2,2,5.859,3
7.32065470112662,1.8,0.9,343,571,1,1,2.734,3
7.32065470630787,1.8,1.5,331,723,1,1,27.938,3
7.32065471145833,1.8,0.5,339,454,1,2,24.516,3
7.32065471771007,1.8,1.3,344,668,2,2,15.937,3
7.32065472086945,1.8,0.1,341,373,1,2,2.281,3
7.32065472743773,1.8,0.4,338,436,2,1,4.562,3
7.32065472980856,1.8,0.7,331,505,2,2,9.766,3
7.32065474099201,1.8,1.1,327,607,1,1,10.859,3
7.32066477693322,1.8,1,333,581,2,2,6.204,3
7.32066477859699,1.8,0.6,336,484,2,1,3.875,3
7.32066478070926,1.8,0.8,335,526,1,1,5.406,3
7.32066478393183,1.8,0.3,328,412,2,2,12.015,3
7.32066478951273,1.8,1.3,350,675,1,1,3.469,3
7.32066479169919,1.8,0.5,347,472,2,1,3,3
7.3206647955765,1.8,1.5,338,703,1,1,8.907,3
7.32066479927477,1.8,1.1,329,616,1,2,13.547,3
7.3206648029007,1.8,0.9,327,565,2,2,2.125,3
7.32066480618484,1.8,0.2,347,381,1,1,3.906,3
7.32066481077836,1.8,1.2,333,633,1,1,4.125,3
7.32066481550382,1.8,0.1,344,351,2,2,1.641,3
7.32066481957998,1.8,0.7,332,523,2,1,3.687,3
7.32066482248796,1.8,1.4,344,691,2,2,4.875,3
7.32066482493843,1.8,0.4,341,429,1,2,3.703,3
7.32066482834375,1.8,0.9,346,553,2,1,2.281,3
7.3206648308213,1.8,1.3,348,675,2,2,6.078,3
7.32066483359375,1.8,0.5,347,456,1,1,2.15600000000001,3
7.32066483761204,1.8,1.1,349,623,1,1,15.641,3
7.32066484370289,1.8,0.7,332,506,2,2,9.062,3
7.32066484678819,1.8,0.2,340,376,1,2,2.344,3
7.32066485038148,1.8,0.3,326,402,1,1,4.594,3
7.32066485390625,1.8,1,331,592,2,2,5.39,3
7.32066485728623,1.8,1.5,347,723,2,2,2.093,3
7.32066486477141,1.8,1.2,333,626,1,1,27.39,3
7.32066486866134,1.8,1.4,333,698,2,2,6.10899999999999,3
7.32066487293831,1.8,0.1,339,352,1,1,2.156,3
7.32066487802373,1.8,0.8,336,536,2,2,3.89,3
7.32066488380532,1.8,0.4,345,446,1,1,6.187,3
7.32066488718345,1.8,0.6,334,478,2,2,3.188,3
7.32066489424549,1.8,1.2,349,636,1,1,18.313,3
7.32066490811806,1.8,0.7,331,502,2,2,2.703,3
7.3206649115794,1.8,0.3,338,413,1,1,4.734,3
7.32067467744861,1.8,0.4,350,432,2,2,5.015,3
7.32067468174907,1.8,1,334,598,1,1,0.906,3
7.32067468495729,1.8,0.5,332,454,2,2,1.719,3
7.32067468850903,1.8,1.5,334,721,1,1,1.078,3
7.32067469135741,1.8,0.2,334,387,2,1,3.313,3
7.32067469657292,1.8,0.8,330,536,2,1,2.485,3
7.3206746985912,1.8,0.6,328,480,2,2,1.625,3
7.32067470189884,1.8,1.3,345,669,1,1,2.547,3
7.32067470460069,1.8,0.9,336,575,1,1,2.578,3
7.32067470771482,1.8,0.1,330,367,1,2,2.313,3
7.32067470912905,1.8,1.4,340,681,2,1,2.516,3
7.32067471119965,1.8,1.1,340,621,1,1,3.922,3
7.32067471434097,1.8,0.7,334,504,2,2,2.11,3
7.32067471656354,1.8,0.4,334,432,2,1,4.641,3
7.3206747186993,1.8,1.3,337,656,1,1,2.969,3
7.32067472310648,1.8,0.9,330,552,2,2,3.813,3
7.32067472645937,1.8,0.2,336,393,1,1,1.484,3
7.32067472953194,1.8,1.1,345,608,1,1,6.25,3
7.32067473290463,1.8,0.3,327,401,1,2,4.046,3
7.32067473552326,1.8,1.5,326,710,2,2,7.953,3
7.32067473778206,1.8,0.5,328,458,1,1,3,3
7.3206747422272,1.8,1.4,330,692,2,2,4.437,3
7.32067474830729,1.8,0.1,350,368,2,1,4.704,3
7.32067475133102,1.8,0.8,332,540,1,1,1.468,3
7.32067475496956,1.8,1.2,340,630,2,2,1.953,3
7.3206747578956,1.8,0.6,329,476,2,2,2.344,3
7.3206747619213,1.8,1,348,598,1,1,2.468,3
7.32067476485278,1.8,0.7,347,508,1,1,4.734,3
7.32067477246273,1.8,1.4,333,687,2,2,5.109,3
7.32067477472512,1.8,0.4,328,437,1,1,3.922,3
7.32067478034757,1.8,1.1,348,623,2,2,14.921,3
7.32067478343634,1.8,0.9,348,570,2,1,5.875,3
7.32067478570602,1.8,0.3,334,405,2,2,3.093,3
7.32067478884722,1.8,0.6,335,479,1,1,7.063,3
7.32067479188542,1.8,1.3,341,669,1,1,5.438,3
7.32067479557651,1.8,0.1,338,375,2,1,4.219,3
7.32070477600544,1.8,1,328,576,1,1,3,3
7.32070477983391,1.8,0.5,333,470,1,2,3.031,3
7.3207047854419,1.8,1.2,349,630,1,1,2.094,3
7.32070478910949,1.8,0.8,335,528,2,2,1.969,3
7.32070479228148,1.8,0.2,350,378,2,2,2.406,3
7.32070479535764,1.8,1.5,330,714,1,1,2.937,3
7.32070479769595,1.8,0.8,341,545,1,1,5.203,3
7.32070480017176,1.8,0.1,328,357,2,1,2.063,3
7.3207048022515,1.8,1.3,327,666,2,1,6.172,3
7.32070480476516,1.8,0.5,350,474,2,2,3.687,3
7.320704807675,1.8,1,332,600,1,1,4.25,3
7.32070481116528,1.8,0.3,331,411,1,2,10.812,3
7.32070481375683,1.8,1.5,331,706,2,2,4.078,3
7.32070481676794,1.8,0.7,348,504,2,1,2.391,3
7.32070481832674,1.8,0.2,326,396,1,2,4.593,3
7.32070482038657,1.8,1.1,327,621,2,2,4.39,3
7.32070482271042,1.8,0.4,327,432,1,2,2.547,3
7.32070482476481,1.8,1.2,328,650,1,1,3.84399999999999,3
7.32070482705972,1.8,0.6,328,478,2,1,3.296,3
7.32070482956991,1.8,0.9,331,556,2,2,3.016,3
7.3207048329662,1.8,1.4,330,692,1,1,8.187,3
7.32070483629375,1.8,1,344,594,2,2,7.781,3
7.32070484016204,1.8,0.6,328,484,2,2,3.703,3
7.32070484408634,1.8,1.4,335,683,1,1,2.61,3
7.32070484646806,1.8,0.3,344,417,1,1,2.438,3
7.32070485944907,1.8,1.2,341,646,1,1,2.937,3
7.32070486193391,1.8,0.8,332,539,1,1,3.469,3
7.32070486453623,1.8,0.1,329,369,1,2,4.687,3
7.32070486799942,1.8,1.5,343,702,2,2,8.719,3
7.32070487473044,1.8,0.4,344,448,2,1,19.109,3
7.32071481170602,1.8,1.3,341,654,2,2,3.797,3
7.32071481629769,1.8,0.7,333,506,2,2,4.187,3
7.3207148224537,1.8,1.1,348,605,1,1,4.843,3
7.32071482899479,1.8,0.2,331,395,1,1,20.859,3
7.32071484282222,1.8,0.9,328,575,2,2,2.813,3
7.32071484955683,1.8,0.5,344,463,1,1,3.765,3
7.32071485207419,1.8,1.2,344,626,1,1,2.297,3
7.32071486229375,1.8,0.8,347,538,2,2,2.625,3
7.32071486645498,1.8,0.4,334,428,1,1,3.031,3
7.32071487234329,1.8,1.4,339,695,1,1,8.64,3
7.32071487930949,1.8,0.2,337,391,2,2,2.625,3
7.32071488337847,1.8,1,350,586,1,1,7.813,3
7.32071489032118,1.8,0.6,343,494,2,2,2.359,3
7.32071489407361,1.8,1.3,342,659,1,1,2.5,3
7.32071490014826,1.8,0.7,335,509,2,2,3.735,3
7.32071490501111,1.8,0.1,343,366,1,2,4.062,3
7.32071491342222,1.8,0.9,339,571,2,2,4.375,3
7.32071491970116,1.8,0.5,326,470,2,1,8.625,3
7.32071492891343,1.8,1.1,331,609,2,1,14.281,3
7.32073464984444,1.8,1.5,346,709,1,1,17.234,3
7.32073465980359,1.8,0.3,330,425,1,2,3.578,3
7.32073466251447,1.8,1.1,329,616,1,1,2.5,3
7.32073466593414,1.8,0.6,336,494,2,1,4.296,3
7.32073466784931,1.8,0.3,330,416,2,2,4.234,3
7.32073467429468,1.8,0.9,330,573,2,2,3.016,3
7.3207346771375,1.8,1.3,326,651,1,1,3.328,3
7.32073468206921,1.8,0.5,343,466,2,2,9.828,3
7.32073468916377,1.8,1.2,327,631,2,2,16.375,3
7.32073469831991,1.8,0.2,338,386,1,1,2.078,3
7.32073470263669,1.8,1.4,342,695,2,2,12.25,3
7.32073471304063,1.8,0.7,335,509,2,1,4.859,3
7.32073471600289,1.8,1.5,346,720,1,1,12.297,3
7.32073472233426,1.8,0.4,350,450,1,2,8.172,3
7.32073472985023,1.8,1,341,577,2,1,9.203,3
7.32073473231146,1.8,0.1,339,356,1,1,4.281,3
7.32073473614178,1.8,0.8,346,532,1,1,5.297,3
7.32073474082211,1.8,1.3,339,654,1,1,9.734,3
7.32073475670382,1.8,1,340,592,1,1,7.062,3
7.32073476064815,1.8,0.4,328,432,2,2,9.703,3
7.32073477166516,1.8,0.8,350,530,2,2,4.297,3
7.32073478363715,1.8,0.3,338,401,1,1,5.65600000000001,3
7.32077481139132,1.8,1.1,335,615,1,1,56.843,3
7.32077481468461,1.8,0.7,349,524,1,2,4.266,3
7.32077481704097,1.8,1.2,344,649,2,2,5.891,3
7.3207748196162,1.8,0.5,347,459,2,1,5.641,3
7.32077482174838,1.8,0.9,326,561,2,2,4.141,3
7.3207748245515,1.8,0.2,326,383,1,1,1.828,3
7.32077482782292,1.8,1.4,328,696,2,2,2.906,3
7.32077483058079,1.8,0.1,337,374,1,1,5.453,3
7.32077484085648,1.8,0.6,345,489,1,1,5.593,3
7.32077484442812,1.8,1.5,336,725,1,1,7.078,3
7.32077485010127,1.8,0.8,350,533,2,1,20.657,3
7.32077485287176,1.8,0.4,349,449,2,2,7.547,3
7.32077485776366,1.8,1.2,331,647,1,1,2.266,3
7.32077486052512,1.8,0.6,327,483,2,2,4.016,3
7.32077487367072,1.8,1,337,585,1,1,6.172,3
7.3207748809515,1.8,0.2,336,388,2,2,38.547,3
7.32077489466863,1.8,1.4,346,683,1,1,2.703,3
7.32077489751875,1.8,0.3,339,425,2,2,2.563,3
7.32077490111933,1.8,0.9,326,552,1,1,2.265,3
7.32077490709086,1.8,1.3,341,661,1,1,6.953,3
7.32077491446389,1.8,0.7,335,510,2,2,36.688,3
7.32077491935394,1.8,1.1,347,620,1,1,7.547,3
7.32077492445741,1.8,0.1,327,351,2,2,10.875,3
7.32078463441655,1.8,1.5,345,722,1,1,40.171,3
7.32078464373183,1.8,0.5,326,471,2,2,3.59399999999999,3
7.32078467288947,1.8,1,341,576,2,2,2.359,3
7.32078467676319,1.8,0.7,336,503,2,2,3.641,3
7.32078468023357,1.8,1.3,339,673,1,1,2.10899999999999,3
7.3207846840169,1.8,0.4,349,432,1,2,3.094,3
7.32078468672234,1.8,0.1,331,367,2,1,3.578,3
7.32078468880023,1.8,1.5,350,702,1,1,2.5,3
7.32078469178056,1.8,0.3,350,418,1,2,3.438,3
7.32078469411701,1.8,1.2,343,628,2,2,2.5,3
7.32078469851343,1.8,0.8,336,527,1,1,4.344,3
7.32078470265116,1.8,0.5,344,460,2,1,2.453,3
7.3207847047978,1.8,1.4,326,691,2,2,4.843,3
7.32078470867141,1.8,0.6,327,479,1,1,2.765,3
7.32078471377488,1.8,1.1,330,617,1,1,19.328,3
7.32078472116424,1.8,0.9,338,556,1,2,3.266,3
7.32078472361829,1.8,0.2,326,377,1,1,2.328,3
7.32078472828588,1.8,1.1,335,624,2,2,2.937,3
7.32078474257268,1.8,0.7,341,525,2,1,2.563,3
7.32078474422743,1.8,1,342,579,2,2,2.765,3
7.32078474663079,1.8,0.4,339,448,1,2,3.938,3
7.32078474837419,1.8,0.2,346,399,1,1,1.562,3
7.32078475281204,1.8,1.3,334,659,2,2,3.094,3
7.32078475602928,1.8,0.9,333,566,1,1,3.14100000000001,3
7.32078475932974,1.8,0.5,346,457,2,2,7.36,3
7.32079500602211,1.8,1.2,330,650,1,1,40.078,3
7.32079501112558,1.8,0.6,343,481,2,2,2,3
7.32079503732268,1.8,0.1,329,356,2,2,3.11,3
7.32079504877928,1.8,0.8,350,547,1,1,1.968,3
7.32079505104699,1.8,0.3,336,410,1,2,2.265,3
7.32079505325694,1.8,1.4,340,689,1,1,2.375,3
7.32079505646516,1.8,1,331,576,2,2,1.719,3
7.32079506266991,1.8,1.5,333,716,1,1,2.703,3
7.32079506474965,1.8,0.5,344,454,2,2,1.375,3
7.32079506689444,1.8,0.2,340,377,1,2,1.532,3
7.32079506860162,1.8,0.8,344,545,2,2,4.453,3
7.32079507154583,1.8,0.3,329,419,2,1,2.313,3
7.32079507328738,1.8,0.9,335,563,2,2,1.781,3
7.32079507648287,1.8,1.3,350,658,1,1,1.703,3
7.32079507974352,1.8,0.7,332,515,2,2,3.625,3
7.32079509339549,1.8,1.5,350,717,1,1,4,3
7.32079509670313,1.8,0.6,349,486,1,2,2.219,3
7.32079509888414,1.8,0.1,348,364,1,2,1.437,3
7.32079510080833,1.8,1.2,341,635,2,2,1.75,3
7.32079510398032,1.8,0.4,341,440,1,2,1.937,3
7.32079510585208,1.8,1.4,340,692,1,1,3.266,3
7.32079510855208,1.8,1.1,339,622,2,2,4.704,3
7.32079511410764,1.8,0.6,334,495,1,1,2.844,3
7.32079511760336,1.8,1,340,588,2,1,5.453,3
7.32079512071574,1.8,0.3,329,407,1,1,1.844,3
7.32079512401076,1.8,0.8,339,528,2,2,1.656,3
7.32079513107639,1.8,1.4,347,678,2,2,4.328,3
7.32079513400602,1.8,0.4,330,445,2,2,5.188,3
7.32079513950729,1.8,1.2,345,627,1,1,7.406,3
7.32079514223808,1.8,0.1,329,365,2,2,1.672,3
7.32079514513704,1.8,0.7,338,512,1,1,2.094,3
7.32079514858032,1.8,1.1,327,605,2,2,4.36,3
7.32079515223518,1.8,0.5,335,473,1,1,12.188,3
7.32079515645069,1.8,1.3,340,654,2,2,4.906,3
7.32081484044769,1.8,0.9,339,559,1,1,1.594,3
7.32081484261065,1.8,0.2,338,400,2,1,2.328,3
7.3208148449272,1.8,1.5,329,718,2,2,7.531,3
7.3208148522044,1.8,1,343,595,2,2,37.937,3
7.32081485695162,1.8,0.6,329,477,1,1,1.781,3
7.32081485957928,1.8,0.3,346,421,1,1,3.469,3
7.32081486205151,1.8,1.3,341,674,2,2,2.078,3
7.32081486536817,1.8,0.8,327,530,2,1,4.485,3
7.32081486720729,1.8,0.2,332,382,1,2,6.11,3
7.32081486984224,1.8,0.9,332,575,2,2,3.844,3
7.32081487343924,1.8,1.2,337,636,2,2,11.625,3
7.32081487745949,1.8,1.5,343,723,1,1,4.281,3
7.32081488028067,1.8,0.4,336,439,2,2,5.468,3
7.32081488335683,1.8,1.1,341,619,1,1,2.421,3
7.32081488563368,1.8,0.5,349,459,2,2,1.593,3
7.32081488967731,1.8,0.1,348,355,1,1,1.719,3
7.32081489304641,1.8,0.7,332,512,1,1,5.312,3
7.32081489916261,1.8,1.4,339,683,1,1,14.485,3
7.32081490166377,1.8,0.9,336,553,2,2,5.078,3
7.32081491118704,1.8,0.5,343,451,1,1,2.297,3
7.32081491338426,1.8,0.2,330,379,2,2,3.781,3
7.32081491872824,1.8,0.7,333,520,1,1,2.641,3
7.32081492125822,1.8,0.3,343,401,2,1,8.422,3
7.32081492296539,1.8,0.6,343,477,2,2,2.828,3
7.32081492581018,1.8,0.1,342,358,1,1,2.547,3
7.32081493130961,1.8,0.8,340,542,1,1,26.531,3
7.32081493514537,1.8,0.4,332,445,2,1,3.5,3
7.32081493821609,1.8,1,342,582,1,1,5.156,3
7.32081494386204,1.8,1.2,344,634,2,2,3,3
7.32081494686412,1.8,1.4,342,690,1,1,2.797,3
7.32081495062928,1.8,1.1,344,625,1,1,3.156,3
7.32081495404549,1.8,1.3,349,660,2,2,1.859,3
7.32081495787396,1.8,1.5,333,713,1,1,3.063,3
7.32085481090856,2.5,1,510,765,1,2,2.562,3
7.32085481247465,2.5,1,525,760,1,1,3.282,3
7.32085481722546,2.5,0.8,521,725,2,2,6.062,3
7.32085482009907,2.5,0.9,524,749,2,2,2.563,3
7.32085482292928,2.5,0.5,520,632,1,1,2.828,3
7.32085482620081,2.5,0.2,506,556,2,2,2.265,3
7.32085483015579,2.5,0.7,518,694,1,1,3.765,3
7.32085483405127,2.5,0.1,506,541,2,2,4.485,3
7.32085483667894,2.5,0.4,522,623,1,2,6.36,3
7.32085485362766,2.5,0.6,513,661,1,1,2.531,3
7.32085486084699,2.5,0.3,509,590,2,2,3.703,3
7.32085486581667,2.5,0.6,522,651,2,2,2.859,3
7.32085487009178,2.5,0.3,522,583,1,2,2.031,3
7.32085487230174,2.5,0.8,514,702,2,2,7.516,3
7.32085487440856,2.5,0.4,504,616,1,1,3.016,3
7.32085487766921,2.5,0.1,525,540,1,1,3.047,3
7.32085488222106,2.5,0.7,509,678,1,1,3.969,3
7.32085488580359,2.5,0.2,513,575,2,2,3.016,3
7.32085488991782,2.5,0.9,516,745,2,2,3.141,3
7.32085489291447,2.5,0.5,504,649,1,1,3.063,3
7.32085490025498,2.5,0.9,523,732,2,2,7.406,3
7.32085490432755,2.5,0.6,502,653,1,2,3.172,3
7.32085490759549,2.5,0.1,503,545,2,2,4.40600000000001,3
7.32085491697951,2.5,0.3,508,592,2,2,2.546,3
7.32085492503426,2.5,1,524,770,1,2,4.125,3
7.32085492671435,2.5,0.8,507,701,1,1,3.688,3
7.32085492934745,2.5,0.2,508,555,2,2,2.953,3
7.32086483810764,2.5,0.7,512,695,1,1,8.219,3
7.32086484447512,2.5,0.4,502,602,1,1,2.703,3
7.32086484954062,2.5,0.5,513,627,2,2,2.765,3
7.32086485804028,2.5,1,510,760,2,2,3.937,3
7.32086487331447,2.5,0.5,515,633,1,1,1.719,3
7.32086487720266,2.5,0.8,507,703,1,1,2.407,3
7.32086488022813,2.5,0.2,509,552,2,2,3.484,3
7.32086488233681,2.5,0.6,520,652,2,2,2.766,3
7.32086488486505,2.5,0.1,515,526,1,2,2.266,3
7.32086489003542,2.5,0.7,504,679,2,2,2.86,3
7.32086489246053,2.5,0.3,525,581,1,1,2.469,3
7.32086489595984,2.5,0.9,508,726,1,1,4.031,3
7.32086490006863,2.5,0.4,522,605,2,2,1.84399999999999,3
7.32086490476516,2.5,0.7,524,699,2,2,2.828,3
7.32086490854664,2.5,0.2,514,551,1,1,5.531,3
7.32086491219248,2.5,0.5,504,641,2,2,2.234,3
7.32086491510046,2.5,1,513,768,2,2,6.187,3
7.32086491856551,2.5,0.1,503,538,2,2,3.047,3
7.32086493875139,2.5,0.6,505,652,1,1,1.531,3
7.32086494305914,2.5,0.9,521,735,1,2,5.235,3
7.32086494660012,2.5,0.4,518,601,2,2,1.672,3
7.3208649531485,2.5,0.3,506,576,1,2,3.344,3
7.32086495507442,2.5,0.8,522,717,1,1,4.516,3
7.3208649622522,2.5,0.3,513,585,2,2,2.938,3
7.32086496569005,2.5,0.9,523,747,1,1,9.438,3
7.32086496870289,2.5,0.1,515,539,1,1,3.172,3
7.32086497388958,2.5,0.7,511,686,2,2,21.454,3
7.32086498145255,2.5,0.2,509,561,1,2,21.563,3
7.32087501929433,2.5,1,518,752,2,2,3.156,3
7.32087502133056,2.5,0.5,505,629,2,2,2.047,3
7.32087502399259,2.5,0.8,520,714,1,1,3.375,3
7.32087502730937,2.5,0.4,524,612,1,1,1.85899999999999,3
7.32087503082859,2.5,0.6,521,673,1,1,6.297,3
7.32087503333692,2.5,1,504,765,2,2,2.438,3
7.32087503816725,2.5,0.3,525,577,2,2,1.656,3
7.3208750412434,2.5,0.5,501,637,1,1,4.031,3
7.32087504591829,2.5,0.8,518,713,2,2,4.172,3
7.32087504901435,2.5,0.1,522,527,1,1,2.563,3
7.32087505357164,2.5,0.9,502,745,2,2,1.76600000000001,3
7.32087505730069,2.5,0.6,501,673,1,1,5.609,3
7.32087506034607,2.5,0.2,517,566,2,2,1.813,3
7.32087506347107,2.5,0.7,517,697,1,1,2.969,3
7.32087506637546,2.5,0.4,519,605,2,2,2.219,3
7.32087508345081,2.5,0.8,508,706,2,2,3.953,3
7.3208750871853,2.5,0.3,502,578,2,2,7.735,3
7.3208750902669,2.5,0.6,522,666,1,1,1.938,3
7.32087509818241,2.5,0.1,505,548,1,2,2.468,3
7.32087510112477,2.5,1,509,765,1,1,2.062,3
7.32087510452836,2.5,0.5,525,630,2,2,3.765,3
7.32087511290683,2.5,0.9,503,738,1,2,9.937,3
7.3208751276294,2.5,0.4,523,615,1,2,36.875,3
7.32087513009433,2.5,0.7,519,694,2,1,8.25,3
7.32087513219039,2.5,0.2,523,571,1,1,4.453,3
7.320875138236,2.5,0.8,523,702,2,2,22.219,3
7.32087514151111,2.5,0.5,516,634,2,1,5.781,3
7.32087514502488,2.5,1,522,756,2,2,4.922,3
7.32087514921875,2.5,0.2,509,568,1,2,3.391,3
7.32087515427697,2.5,0.6,513,669,2,2,31.14,3
7.32087515934236,2.5,0.1,525,550,2,1,13.047,3
7.32087516460139,2.5,0.7,521,676,1,1,2.172,3
7.32087516904294,2.5,0.3,521,588,2,2,10.609,3
7.32091494153461,2.5,0.9,516,733,1,1,26.687,3
7.32091494694907,2.5,0.4,515,621,1,2,3.469,3
7.32091495036887,2.5,0.9,513,736,2,2,3.078,3
7.32091495405266,2.5,0.2,520,556,1,1,3.531,3
7.3209149574544,2.5,0.5,513,630,2,2,3.532,3
7.32091496026655,2.5,1,508,754,2,1,1.094,3
7.32091496535185,2.5,0.3,522,592,2,1,1.234,3
7.32091496780961,2.5,0.1,517,534,1,1,2.343,3
7.32091497051319,2.5,0.7,504,689,1,2,1.766,3
7.32091497273217,2.5,0.4,522,611,2,2,1.969,3
7.32091497639792,2.5,0.8,519,717,1,1,1.906,3
7.32091498023356,2.5,0.6,515,654,2,2,1.531,3
7.3209149823441,2.5,0.3,511,578,2,1,2.75,3
7.32091498496273,2.5,0.7,507,698,1,1,5.593,3
7.32091498809849,2.5,1,518,772,1,1,3.765,3
7.32091499182211,2.5,0.5,525,642,2,2,2.39,3
7.32091499690567,2.5,0.1,508,542,1,2,7.438,3
7.32091499850069,2.5,0.6,525,656,2,2,3.156,3
7.32091500145035,2.5,0.2,503,574,1,1,1.704,3
7.32091500569653,2.5,0.8,505,724,2,2,4.812,3
7.32091502381898,2.5,0.4,501,603,1,2,1.547,3
7.32091502610313,2.5,0.9,518,739,2,2,1.5,3
7.32091502995694,2.5,0.7,509,676,2,2,2.781,3
7.32091503194618,2.5,0.4,510,608,1,1,1.703,3
7.32091503658125,2.5,1,512,772,2,2,4.468,3
7.32091504014213,2.5,0.2,501,558,1,1,4.187,3
7.32091504576273,2.5,0.9,525,740,2,2,3.563,3
7.3209150482566,2.5,0.1,501,539,2,2,4.234,3
7.32091505152986,2.5,0.6,516,654,1,2,8.765,3
7.32091505444155,2.5,0.3,525,580,1,1,5.672,3
7.32091506557789,2.5,0.8,510,702,2,2,68.844,3
7.32091507184607,2.5,0.5,514,630,2,2,3.922,3
7.32092495257697,2.5,1,516,760,2,2,3.407,3
7.32092495801134,2.5,0.3,510,576,1,1,2.46899999999999,3
7.32092496085787,2.5,0.7,525,678,2,2,2.61,3
7.32092496480394,2.5,0.5,503,650,1,1,3.391,3
7.32092497333623,2.5,0.1,507,527,2,2,5.859,3
7.32092497837268,2.5,0.9,513,748,2,2,3.203,3
7.32092498789965,2.5,0.8,513,709,1,1,2.296,3
7.32092499133565,2.5,0.2,508,557,1,2,2.672,3
7.32092499415139,2.5,0.6,520,675,2,2,4.938,3
7.32092500063657,2.5,0.4,501,610,1,1,2.906,3
7.32092500459525,2.5,0.8,523,721,1,1,2.281,3
